"","num_buildings","year_built","property_type_primary_epa","floor_area_total_SF","h2o_use_allsources_KGAL","SALE_PR","SALE_TY","MV","TX_LND","TX_BLDG","XMPT_LND","XMPT_BLDG","CAT_CD","ZONE","FRT","DPT","TOT_AREA","TOP","GRG_TYP","GRG_SP","OFF_ST","VIEW_","STORIES","EXT_COND","NO_RM","NO_BD","NO_BATH","BASMT_SQFT","FIRE","INT_COND","TOT_LIV_AREA","building_value","value_per_SF","electricity_use_KBTU","energy_star_score","site_eui_KBTUSF","source_eui_KBTUSF","total_ghg_emissions_MTCO2e","total_site_energy_KBTU","log_total_site_energy_KBTU"
"1161",1,1961,"Multifamily Housing",518241,22924,4,"C",14710700,289447,2309708,238600,13616200,2,"I2",58500,29200,20250000,"F","0",0,0,"I",340,0,0,0,0,0,0,0,280400,15925908,30.7306986517856,18013971.3,6,118.7,197.2,4375.1,61515206.7,17.9347949656268
"1162",1,1978,"Multifamily Housing",243200,25000.4,300,"C",24150000,2015577,22134423,0,0,2,"CMX4",43370,24460,10608302,"F","0",84,0,"I",190,4,0,0,0,0,0,4,329103,22134423,91.0132524671053,24452968.1,1,223.6,444.9,4393.9,54379520,17.8114981703551
"1163",1,1981,"Parking",141320,830,9700000,"M",5700000,2124000,3576000,0,0,4,"CMX4",8850,24000,2124000,"F","0",0,0,"I",40,4,0,0,0,0,0,4,141320,3576000,25.3042739881121,5443167,NA,87.2,273.8,624.2,12323104,16.326986432388
"1164",5,1854,"Other",82608,13477.6,1,"Z",5135400,3635400,1500000,0,0,4,"RSD1",81000,91722,72707300,"F","0",0,0,"I",10,0,0,0,0,0,0,4,61857,1500000,18.158047646717,3666194,NA,44.4,139.4,406.7,3667795.2,15.1151012765576
"1165",1,1916,"Office",48129,245.4,736752,"1",13600000,2640000,3585400,265000,9033199,4,"CMX5",25600,21450,5760000,"F","0",0,0,"I",0,0,0,0,0,0,0,0,55722,12618599,262.182862723098,1871533.2,78,85.9,171.5,334.9,4134281.1,15.2348240140094
"1166",1,2000,"College/University",84360,1096,1656200,"3",8824600,5519,170974,270381,8377726,4,"SPINS",18520,14900,2759480,"F","0",0,0,"I",40,4,0,0,0,0,0,4,159576,8548700,101.335941204362,4589252.6,NA,94.8,214.5,724.3,7997328,15.8946180438537
"1167",1,1851,"K-12 School",315213.3,5239.7,1,"Z",80340400,0,0,4688800,75651600,4,"RM1",39567,57800,18755000,"F","0",0,43,"I",0,3,0,0,0,0,0,4,500875,75651600,240.001294361628,12617453.2,33,92.3,193.5,2115.7,29094187.59,17.1860489730159
"1168",1,1950,"Manufacturing/Industrial Plant",75000,471.6,520000,"3",695600,275500,420100,0,0,5,"I2",28672,32127,9499275,"F","0",0,0,"I",20,5,0,0,0,0,0,5,51528,420100,5.60133333333333,96798.8,NA,87.9,95,356,6592500,15.7014431972096
"1169",1,1999,"K-12 School",150000,4870.3,2.9e+07,"M",2.9e+07,0,0,13490400,15509600,4,"CMX5",39622,11992,4496800,"F","0",0,87,"I",80,3,0,0,0,0,0,3,244000,15509600,103.397333333333,6951465.5,55,46.3,145.5,797.2,6945000,15.7535325341706
"1170",1,1930,"Self-Storage Facility",160000,145.2,1e+06,"3",1500000,617600,882400,0,0,5,"I2",65400,28100,23305200,"F","0",0,0,"I",10,4,0,0,0,0,0,4,150988,882400,5.515,708793.5,NA,8.2,17.9,113.2,1312000,14.0870632484862
"1171",1,1940,"Non-Refrigerated Warehouse",180000,199.7,1e+06,"3",552200,315800,236400,0,0,5,"I2",60500,18000,10890000,"F","0",0,0,"I",20,5,0,0,0,0,0,5,62331,236400,1.31333333333333,978924.6,98,6.9,18.6,126.5,1242000,14.0322335414756
"1172",1,1966,"Parking",165000,4189.7,1.7e+07,"M",1.4e+07,3436500,10563500,0,0,4,"CMX5",17400,15800,2749200,"F","0",0,0,"I",50,4,0,0,0,0,0,4,115902,10563500,64.0212121212121,1920178.1,NA,16.7,45.7,237.1,2755500,14.8291094723054
"1173",1,2009,"Multifamily Housing",520715,6243.9,1225000,"J",1447000,16800,0,0,1430200,1,"CMX5",0,0,0,"F","A",0,0,"C",60,2,0,30,3,0,0,2,2226,1430200,2.74660802934427,15003481.8,60,36.5,103.5,1854.7,19006097.5,16.7602704066992
"1176",1,1965,"Drinking Water Treatment & Distribution",95000,1554,1,"C",4203400,0,0,3136300,1067100,4,"RSA3",2400,4356000,104544000,"F","0",0,0,"I",10,4,0,0,0,0,0,4,56164,1067100,11.2326315789474,7127876.1,NA,191.8,358.1,1414.6,18221000,16.718085333032
"1177",1,1980,"Multifamily Housing",167040,11671.5,1,"Z",10500000,974582,9525418,0,0,2,"RM4",41400,17600,8517300,"F","0",20,0,"I",180,4,0,0,0,0,0,4,197925,9525418,57.0247725095785,4163998,4,125,183.4,1365.8,20880000,16.8543023209787
"1178",1,1923,"Multifamily Housing",268381,15622,7e+06,"3",18656100,1319688,17336412,0,0,2,"CMX4",19980,21920,4379616,"F","0",0,0,"I",110,4,0,0,0,0,0,4,268381,17336412,64.5962717181917,6214859.1,9,133.7,188.8,2288.6,35882539.7,17.395761375816
"1179",50,1963,"Multifamily Housing",821141,26273.5,26592000,"3",55941000,20075671,35865329,0,0,2,"RM2",87120000,100,87120000,"F","0",0,0,"I",40,4,0,0,0,0,0,4,638776,35865329,43.6774305509042,11144892,84,58.1,89.4,3180.5,47708292.1,17.6806157793248
"1180",1,1910,"Multifamily Housing",196225,6311.6,6625440,"3",31511400,2092881,29418519,0,0,2,"CMX4",24000,11875,3091300,"F","0",47,0,"I",80,3,0,0,0,0,0,3,247462,29418519,149.922379921009,8210916.6,27,53.3,143.4,1061.3,10458792.5,16.1629535701668
"1181",1,1990,"Multifamily Housing",49876,2118.8,35000,"C",1653400,0,0,914800,738600,2,"CA1",27800,22000,6098400,"F","0",0,0,"I",10,0,0,0,0,0,0,0,50000,738600,14.8087256395862,1683352.2,26,81.7,156.3,320,4074869.2,15.2203492059824
"1182",1,1964,"Multifamily Housing",137400,6548.6,1,"Z",43891200,0,0,774300,43116900,2,"RM2",13533,14342,3097000,"F","0",77,0,"I",0,4,0,0,0,0,0,4,245943,43116900,313.805676855895,4138199.8,50,110.5,178.9,1061,15182700,16.5356671797282
"1183",1,1904,"Ice/Curling Rink",66000,277,10,"F",3250000,432500,2515200,0,0,4,"ICMX",0,0,628350,"F","0",0,0,"I",0,0,0,0,0,0,0,0,89700,2515200,38.1090909090909,3628969.1,NA,72.9,191.4,478.9,4811400,15.3864986600232
"1184",1,2013,"Multifamily Housing",62925,3119.4,1442070,"B",673500,568978,0,0,104522,2,"CMX1",10300,18843,1666600,"F","0",0,0,"0",60,2,0,560,0,0,0,2,62925,104522,1.66105681366706,1955734.5,36,36.3,103.1,241.8,2284177.5,14.6415165612743
"1185",1,2007,"Multifamily Housing",200533,5006,1,"4",1695200,169520,21235,0,1504445,4,"CMX4",0,0,0,"F","0",0,0,"I",0,3,0,0,10,0,0,3,4963,1525680,7.60812434861095,8226891.6,18,48,142.6,981.9,9625584,16.0799351116221
"1186",1,2000,"Other",85560,22470.1,2,"4",64467700,0,0,1934100,62533600,2,"SPINS",50000,26420,19340640,"F","0",0,0,"I",0,4,0,0,0,0,0,4,164412,62533600,730.874240299205,NA,NA,110.8,133.3,629.5,9480048,16.0646999375095
"1187",1,2000,"Other",178596,21750.8,4500000,"1",9630500,0,0,676100,8954400,2,"RM2",38200,34900,6761400,"F","0",0,0,"I",60,4,0,0,0,0,0,4,218960,8954400,50.137741046832,6414519.1,NA,69.1,150,1089,12340983.6,16.3284362815308
"1188",1,2000,"Other",145419,6049.5,1,"C",9630500,0,0,819800,8810700,2,"CMX25",24208,33866,8198281,"F","0",0,0,"I",0,4,0,0,0,0,0,4,235276,8810700,60.5883687826213,4723279.4,NA,52.6,123.2,697.4,7649039.4,15.8500906292909
"1190",1,1963,"Parking",220890,0,1,"Z",17600000,0,17600000,0,0,4,"RM4",13908,17600,2542200,"F","0",0,0,"I",0,4,0,0,0,0,0,4,159570,17600000,79.6776676173661,1010568.2,NA,4.6,14.4,115.9,1016094,13.8314764225259
"1191",1,1903,"Multifamily Housing",128000,3119.2,18500000,"B",228600,22860,205740,0,0,1,"I2",0,0,0,"F","0",0,0,"I",20,4,30,0,11,0,0,4,1031,205740,1.60734375,3458816.1,90,27,84.8,396.7,3456000,15.0556224089061
"1192",2,1926,"Multifamily Housing",120000,4848.7,14970588,"L",13161300,459228,12702072,0,0,2,"CMX5",11000,8400,924000,"F","0",0,0,"I",0,4,0,0,0,0,0,4,184660,12702072,105.8506,6402652.1,13,53.4,167.5,734.3,6408000,15.6730577677303
"1193",4,1972,"Strip Mall",443316,3803.2,2.3e+07,"F",14735100,11140700,3594400,0,0,4,"CA2",86547,51839,44562700,"F","0",0,0,"I",10,4,0,0,0,0,0,4,103897,3594400,8.10798617690316,5405198.3,NA,47.7,149.8,619.9,21146173.2,16.8669695109154
"1195",1,1965,"Distribution Center",70000,35460.5,1725000,"M",3371300,666200,2705100,0,0,5,"I2",10070,45787,22970700,"F","0",0,0,"I",10,4,0,0,0,0,0,4,71012,2705100,38.6442857142857,826910.1,71,37.3,63.9,189.7,2611000,14.7752438476813
"1196",1,1974,"Food Service",250000,3967.1,9750000,"M",9651700,1778600,7873100,0,0,5,"I1",131899,74328,61331174,"F","0",0,0,"I",10,4,0,0,0,0,0,4,241293,7873100,31.4924,41859883.2,NA,170.4,528.9,4683.4,42600000,17.5673648112396
"1197",1,1966,"Office",286585,5042.4,3.9e+07,"J",3.9e+07,6467100,32532900,0,0,4,"CMX5",14500,14910,2155700,"A","0",0,0,"I",190,0,0,0,0,0,0,0,318300,32532900,113.519200237277,17580954.4,74,70.6,202.3,2157.1,20232901,16.8228205997528
"1198",5,1994,"Hotel",1e+05,3420.4,1,"4",10840800,1798800,9042000,0,0,2,"CMX3",0,0,0,"F","A",0,97,"I",20,4,0,0,0,0,0,4,0,9042000,90.42,9486.4,NA,27.5,29.1,146.6,2750000,14.8271114696428
"1199",1,1926,"Hotel",427000,29417.9,1,"D",46580900,1885500,44695400,0,0,2,"CMX5",20075,17500,2500000,"F","0",0,0,"I",140,4,0,0,0,0,0,4,473004,44695400,104.673067915691,21933697.4,16,101,220,3884.6,43127000,17.579659809052
"1200",1,1991,"Movie Theater",77700,1696,1,"4",12045500,2435000,9610500,0,0,4,"CMX3",39952,25500,9740100,"F","0",0,0,"I",20,4,0,0,0,0,0,4,98066,9610500,123.687258687259,5946566.7,NA,84.9,249.1,716.6,6596730,15.702084629673
"1201",1,1910,"Manufacturing/Industrial Plant",93000,1549.2,2750000,"3",979300,244000,735300,0,0,5,"I2",23500,35801,8413235,"F","0",0,0,"I",20,4,0,0,0,0,0,4,108807,735300,7.90645161290323,1653062.8,NA,34.4,76.7,250.7,3199200,14.9784113365147
"1202",1,2015,"Multifamily Housing",92109,2706.6,8e+05,"M",23397800,514300,0,0,22883500,2,"CMX4",6000,16400,984000,"F","0",0,0,"I",0,0,0,0,0,0,0,0,0,22883500,248.439349032125,4358096.4,45,47.3,148.6,499.8,4356755.7,15.2872382328367
"1203",4,1960,"Multifamily Housing",1105000,39076,1,"4",209000,31200,177800,0,0,1,"RM2",0,0,0,"F","S",0,0,"H",0,4,0,0,0,0,0,4,683,177800,0.160904977375566,14381334.3,88,57.6,93.9,3639.7,63648000,17.9688784606358
"1204",1,1981,"Multifamily Housing",173160,2384,9500000,"M",3532500,335966,3196534,0,0,2,"CMX3",35045,20171,6969634,"F","0",0,0,"I",100,4,0,0,0,0,0,4,134150,3196534,18.4600023100023,3493870.9,69,58.8,103.9,755.9,10181808,16.1361131564605
"1205",1,1972,"Multifamily Housing",143536,8812,1,"Z",12500000,0,0,441585,12058415,2,"CMX2",11944,27598,4906598,"F","0",0,0,"I",120,4,0,0,0,7722000,0,4,123552,12058415,84.0096909486122,8386416.2,9,98,234.1,1211.2,14066528,16.4593086324696
"1206",1,1960,"Multifamily Housing",61000,767.5,2590000,"B",2175100,313635,1861465,0,0,2,"RM1",15500,41881,6491600,"F","0",0,0,"I",20,4,0,0,0,0,0,4,60984,1861465,30.5158196721311,874983.5,71,68,101.4,274.2,4148000,15.2381368483316
"1207",1,1960,"Multifamily Housing",56200,7193.3,38000,"J",2544200,175952,2368248,0,0,2,"RM1",16850,14654,4382400,"F","0",0,0,"I",30,4,0,0,0,0,0,4,56192,2368248,42.1396441281139,903159.8,67,73.7,111,275.6,4141940,15.2366748350771
"1208",1,1947,"Multifamily Housing",169263,4555.2,4,"3",9579400,4149452,5429948,0,0,2,"RM3",49640,38320,19022048,"F","0",60,0,"I",90,4,0,0,0,0,0,4,169263,5429948,32.07994659199,2329880.1,72,80,116.3,784.3,13541040,16.4212356319522
"1209",5,1974,"Multifamily Housing",260128,6998.9,1,"2",11888400,3964006,7924394,0,0,2,"RM2",34225,34853,28771800,"F","0",0,0,"I",30,4,0,0,0,0,0,4,179718,7924394,30.463441075163,2393770.1,86,54,84.6,663.1,14046912,16.4579131431106
"1210",1,1890,"Multifamily Housing",198000,14488.7,7250000,"M",7900000,1570939,6329061,0,0,2,"RM2",38987,41980,26895030,"F","0",0,0,"I",20,4,0,0,0,0,0,4,198000,6329061,31.9649545454545,7748611.1,42,39.1,122.9,888.6,7741800,15.862144776668
"1211",1,1976,"Multifamily Housing",140000,10743.5,10,"F",27562300,800029,1527651,2618571,22616049,2,"RMX3",25100,34900,2734900,"F","0",0,0,"I",0,3,0,0,0,0,0,3,228000,24143700,172.455,1437206.1,93,50.2,77.4,508.8,7028000,15.7654127282891
"1212",2,1968,"Multifamily Housing",340468.7,12074.8,13625000,"3",10388400,3572092,6816308,0,0,2,"RM2",4108,47222,17204000,"F","0",0,0,"I",30,4,0,0,0,0,0,4,157450,6816308,20.0203660424585,6272897.2,74,64.7,111.6,1419.3,22028324.89,16.9078396782116
"1214",1,2000,"Other",59253,4169.4,1,"Z",12996000,0,0,3662600,9333400,2,"CMX4",22088,13332,2930100,"F","0",0,0,"I",0,4,0,0,0,0,0,4,64590,9333400,157.517762813697,3439841.9,NA,103.1,235,563.8,6108984.3,15.6252710816499
"1215",1,2000,"Other",143177,6588.7,1,"C",7041500,0,0,864960,6030000,4,"CMX3",8300,38000,0,"F","0",0,0,"C",0,0,0,0,0,0,0,0,0,6030000,42.1157029411148,23273350.9,NA,269.8,637.8,3667.9,38629154.6,17.4695178498573
"1216",1,2000,"Other",133399,0,1,"C",9800000,0,0,1963594,7836406,2,"SPINS",14200,26500,3763000,"F","0",0,0,"I",0,3,0,0,0,0,0,3,178410,7836406,58.7441135240894,4672672.6,NA,110.6,192.1,1126.3,14753929.4,16.5070200052719
"1217",1,1912,"Multifamily Housing",60640,1810.6,6e+06,"B",1000,100,900,0,0,1,"CMX5",0,0,0,"F","0",0,0,"I",0,2,0,0,0,0,0,2,34,900,0.0148416886543536,1132674.8,96,34.1,74.8,175.2,2067824,14.5420074046057
"1218",1,1933,"Multifamily Housing",78750,2005.5,2500000,"F",9051100,373728,8677372,0,0,2,"RM4",4400,13000,572000,"F","0",0,0,"I",150,4,0,0,0,0,0,4,78750,8677372,110.188850793651,1606574.3,46,85.1,132,454.9,6701625,15.7178605922672
"1219",1,1925,"Parking",7757470,178154,1,"4",242459400,0,3560044,104354225,134545131,4,"SPAIR",15000,102100,3704342400,"F","0",0,0,"I",0,0,0,0,0,0,0,0,678227,138105175,17.8028629179359,552993076,NA,227.1,550.4,78715.5,1761721437,21.2895572571834
"1220",1,1900,"Prison/Incarceration",716651,2992.1,1,"C",26621000,0,0,18314400,8306600,4,"I2",122095800,100,122095800,"F","0",0,0,"I",20,4,0,0,0,0,0,4,437192,8306600,11.5908580327105,4302572.9,NA,16.7,30,930.9,11968071.7,16.2977529701544
"1221",1,2004,"Wholesale Club/Supercenter",118867,627.4,1,"L",1240600,447100,1124439,0,31515,4,"CMX3",6304,22000,984000,"F","0",0,0,"I",0,2,0,0,0,0,0,2,14000,1155954,9.72476801803696,11131940,25,129.8,333.6,1497.7,15428936.6,16.5517553042716
"1222",1,1910,"Multifamily Housing",165000,4494.9,24772315,"L",24100000,792495,23307505,0,0,2,"I2",7100,35100,2465700,"F","0",20,0,"I",80,3,0,0,0,0,0,3,225000,23307505,141.257606060606,9116427.3,10,55.3,173.5,1045.5,9124500,16.026473661411
"1223",2,1870,"Multifamily Housing",71993,2601.3,9250000,"L",5918000,843846,5074154,0,0,2,"RM1",25085,20962,4540321,"F","0",0,0,"I",40,4,0,0,0,0,0,4,71993,5074154,70.4812134513078,2822644.9,30,39.2,123.1,323.7,2822125.6,14.853000917846
"1224",6,1962,"Strip Mall",1044206,1217.7,150000,"1",4697000,1920800,335966,0,995960,4,"I2",19420,35000,88892892,"F","0",20,0,"I",0,4,0,0,0,0,0,4,386880,1331926,1.27553950082647,404693.2,NA,1.8,5.5,46.4,1879570.8,14.4465540108699
"1225",1,1995,"Museum",100383,158117.1,27311550,"L",16800000,6591800,11802042,0,0,4,"CMX4",14000,30000,4355800,"F","0",0,0,"I",30,3,0,0,0,0,0,3,507587,11802042,117.570126415827,23286.2,NA,21,22.5,113.1,2108043,14.5612705869173
"1226",1,1985,"Distribution Center",56947,30.7,2200000,"M",2775000,387700,2387300,0,0,5,"I1",31800,42800,13368900,"F","0",0,0,"I",10,3,0,0,0,0,0,3,55500,2387300,41.9214357209335,495323.5,95,9.3,28,58.7,529607.1,13.1798906898595
"1227",1,2004,"Distribution Center",507587,5182.3,725000,"J",1497100,424400,1162226,0,0,4,"RM4",33910,18152,7319072,"F","0",0,92,"I",40,4,0,0,0,0,0,4,112584,1162226,2.28970797124434,15434854.2,67,30.4,95.5,1770.1,15430644.8,16.5518660121895
"1228",1,1922,"Non-Refrigerated Warehouse",1e+05,130.9,150000,"3",654300,212300,442000,0,0,5,"I2",27640,26480,7319072,"F","0",0,0,"I",30,4,0,0,0,0,0,4,167779,442000,4.42,418599.9,95,4.2,13.1,48,420000,12.9480099902596
"1229",1,1929,"Multifamily Housing",125994,5255,3.9e+07,"B",22091900,286341,21805559,0,0,2,"CMX4",6600,8300,547800,"F","0",0,0,"I",210,3,0,0,0,0,0,3,117500,21805559,173.06823340794,10876360.7,1,105.3,293.9,1406.4,13267168.2,16.4008029848921
"1230",1,1920,"Multifamily Housing",92741,2220.2,2.3e+07,"B",9669200,650920,9018280,0,0,2,"CMX4",13700,6200,982600,"F","0",0,0,"I",110,3,0,0,0,0,0,3,64390,9018280,97.2415652192666,3393173.6,35,48.3,129,461.2,4479390.3,15.3149975013796
"1231",1,2007,"Multifamily Housing",145920,3907.1,325063,"M",284000,28400,0,0,255600,1,"CMX4",0,0,0,"F","B",1,0,"I",0,3,0,20,0,0,0,3,929,255600,1.75164473684211,3723457.6,89,25.5,80.1,427,3720960,15.1294922574725
"1232",1,1909,"Multifamily Housing",93600,1882.1,320000,"L",236700,23670,213030,0,0,1,"I2",0,0,0,"F","0",0,0,"I",0,4,0,0,0,0,0,4,1315,213030,2.27596153846154,3185972.4,50,34,106.9,365.4,3182400,14.9731461870818
"1233",1,1916,"Multifamily Housing",55620,3669.9,157000,"M",141700,14170,127530,0,0,1,"CMX4",0,0,0,"F","0",0,0,"I",0,2,0,0,0,0,0,2,724,127530,2.29288025889968,2688024.8,29,80.8,185.8,404.1,4494096,15.318275093315
"1234",1,1922,"Multifamily Housing",242157,17943.6,1,"4",72000,5500,66500,0,0,1,"CMX5",0,0,0,"F","0",0,0,"I",0,4,0,0,0,0,0,4,345,66500,0.274615228963028,7002468.1,45,95.2,160.3,1655,23053346.4,16.9533214969127
"1235",1,1845,"Multifamily Housing",51390,2131.8,1,"4",32286800,0,0,770000,32508400,2,"RM3",205460,18000,10733044,"F","0",0,0,"I",70,4,0,0,0,0,0,4,174473,32508400,632.582214438607,2158096.8,51,42,131.9,247.5,2158380,14.5848684982696
"1236",1,1840,"Multifamily Housing",86427,1245.2,7700000,"M",7500000,733599,6766401,0,0,2,"ICMX",3899300,100,3899300,"F","0",0,0,"I",40,4,0,0,0,0,0,4,80000,6766401,78.2903606511854,2218496,71,27.7,87.1,254.4,2394027.9,14.6884878191675
"1237",1,1981,"Multifamily Housing",143719,5358.3,1,"Z",3420000,230400,3189600,0,0,2,"RMX3",30427,13833,4608000,"F","0",0,0,"B",110,4,0,0,0,0,0,4,115719,3189600,22.1933077741983,4040493.8,47,67.5,143.9,663.8,9701032.5,16.0877428811079
"1238",1,1910,"Multifamily Housing",69175,2343.3,3e+06,"3",6400000,690292,2309708,0,3400000,2,"CMX3",11000,19000,2987500,"F","0",0,37,"I",40,2,0,0,0,0,0,2,65716,5709708,82.5400505963137,2019764.1,53,29.2,91.7,224.1,2019910,14.5185635139294
"1239",4,1938,"Multifamily Housing",268565,14776.9,1,"4",4252500,1176000,3076500,0,0,2,"RM1",48000,49000,23520000,"F","0",0,0,"I",10,2,0,0,0,0,0,2,268565,3076500,11.4553273881556,26391.8,94,74,77.9,1056.6,19873810,16.8049133424983
"1240",4,1975,"Multifamily Housing",298995,15830.4,1,"4",16870100,5207472,11662628,0,0,2,"RM2",22078,122956,32792850,"F","0",0,0,"I",40,4,0,0,0,0,0,4,298995,11662628,39.0060970919246,9472025.9,48,43.4,111.8,1272,12976383,16.3786415709313
"1241",1,1984,"Multifamily Housing",360246,18287.6,1,"Z",25108000,1037114,24070886,0,0,2,"RM4",0,0,7405200,"F","0",0,0,"I",0,4,0,0,0,0,0,4,511806,24070886,66.8179133147904,11579485.2,63,53.3,135.7,1572.2,19201111.8,16.7704787415715
"1242",1,2013,"Multifamily Housing",85032,3102.1,1,"D",20133700,645547,0,0,19488153,2,"CMX5",19000,6500,1235000,"F","0",0,0,"A",80,2,0,0,0,0,0,2,88978,19488153,229.186106407,3916324.3,NA,46.5,145,451,3953988,15.1902352478067
"1243",1,1910,"Multifamily Housing",90939,4189.7,28875000,"B",12270800,373738,11897062,0,0,2,"CMX5",6500,11000,715000,"F","0",0,0,"I",130,3,0,0,0,0,0,3,90532,11897062,130.824640693212,4788782.9,11,68.2,181.6,624.1,6202039.8,15.6403887959067
"1244",4,1959,"Multifamily Housing",1179072,497.5,2e+06,"K",122500000,21294956,101205044,0,0,2,"RM4",39125,42700,38768400,"F","0",0,0,"I",180,4,0,0,0,0,0,4,1179072,101205044,85.8344901753243,22825682.9,96,43.7,86.3,4139,51525446.4,17.7575863484587
"1245",1,1930,"Multifamily Housing",73605,3423.2,480000,"1",3300000,302340,2997660,0,0,2,"RSA2",14900,20200,3009800,"F","0",0,0,"I",40,4,0,0,0,0,0,4,73605,2997660,40.7263093539841,1265430.6,21,94.5,135.1,447.2,6955672.5,15.7550680716918
"1246",1,1986,"Multifamily Housing",205200,8968.3,1,"Z",23579900,2718717,20861183,0,0,2,"CMX4",23450,18800,4408600,"F","A",50,20,"I",70,4,0,0,0,0,0,4,180700,20861183,101.662685185185,7223446.3,62,40,125.5,828.4,8208000,15.9206198463927
"1247",1,1987,"Supermarket/Grocery Store",83512,1511.5,1,"Z",9360000,43400,3897000,0,30000,4,"I2",960,63136,50636563,"F","0",0,0,"I",0,4,0,0,0,0,0,4,56721,3927000,47.0231822971549,10761550.4,95,184.7,463.3,1482,15424666.4,16.5514785002933
"1248",1,1900,"Multifamily Housing",61000,1076.4,1,"4",205500,20550,184950,0,0,1,"CMX2",0,0,0,"F","0",0,1,"I",0,4,60,20,10,0,1,4,915,184950,3.03196721311475,838103.2,73,37.2,73.4,152.4,2269200,14.6349379044345
"1249",1,1950,"Multifamily Housing",69096,6651.7,1,"4",4130500,459838,3670662,0,0,2,"RM3",10280,44530,4577684,"F","0",0,0,"I",30,4,0,0,0,0,0,4,69096,3670662,53.1240882250782,596287.3,100,26.1,45.5,132.6,1803405.6,14.4051874352888
"1250",1,1950,"Multifamily Housing",55000,637.2,2310000,"L",502400,50240,452160,0,0,4,"CMX5",0,0,0,"F","0",0,0,"I",0,2,0,0,0,0,0,2,4140,452160,8.22109090909091,1820598.8,NA,49.1,120.8,255.6,2700500,14.8089474990151
"1251",1,2000,"Parking",409339,699.2,550000,"2",7e+06,31247,0,0,8678100,4,"I2",5625700,24055,26136000,"F","0",0,0,"I",10,4,0,0,0,0,0,4,57570,8678100,21.2002765434029,504431.4,NA,1.2,3.9,57.8,491206.8,13.1046204993675
"1252",1,2000,"Parking",188099,9,1,"C",14879300,0,0,409300,14470000,4,"CMX3",11200,34226,4092800,"F","C",0,0,"I",0,0,0,0,0,0,0,0,188084,14470000,76.9275753725432,2556445.8,NA,26.1,55.3,468.1,4909383.9,15.4066590132825
"1253",1,2005,"Office",835000,4183.4,1,"4",17250000,0,0,8495200,8754800,4,"I2",53740,39520,21238048,"F","0",0,0,"I",30,3,0,0,0,0,0,3,166950,8754800,10.4847904191617,35325766.7,92,42.3,132.8,4051.1,35320500,17.3799740898852
"1254",1,1980,"Office",60464,332.9,1,"C",1710000,277672,657700,0,0,5,"I2",40000,29500,12695100,"F","0",0,0,"I",10,4,0,0,0,0,0,4,61096,657700,10.8775469700979,1250464.9,96,49.7,95.4,236.5,3005060.8,14.9158083586919
"1255",1,2004,"K-12 School",164000,452.9,23804,"C",14641800,0,0,1992000,12649800,4,"I2",49800,40000,19920000,"F","0",0,0,"I",10,4,0,0,0,0,0,4,163413,12649800,77.1329268292683,3931453.1,86,34.7,86.6,544.5,5690800,15.5543613937591
"1256",40,1971,"Multifamily Housing",563550,34999.8,1,"Z",6100000,1737957,4362043,0,0,2,"RM2",21780000,100,21780000,"F","0",0,0,"I",0,4,0,0,0,0,0,4,113956,4362043,7.74029456126342,12605726.1,86,43.4,92.3,2075.6,24458070,17.0124707807766
"1257",1,1925,"Multifamily Housing",598068,11150.8,10,"F",14478000,51436,0,37440,14489000,2,"RM1",20100,35275,3306600,"F","0",0,0,"I",110,4,0,0,0,0,0,4,258665,14489000,24.2263421550727,16576236.4,NA,44.2,111.7,2409.6,26434605.6,17.0901845279262
"1258",1,1949,"Other",61034,20.5,635000,"3",1098600,370400,728200,0,0,5,"I2",26900,39400,12773100,"F","0",0,0,"I",10,4,0,0,0,0,0,4,61034,728200,11.9310548219025,248697.7,NA,4.1,12.8,28.5,250239.4,12.430173338638
"1259",1,1925,"Mixed Use Property",150000,1136.5,1200000,"3",1496700,208700,1288000,0,0,5,"I2",19300,32400,7196800,"F","0",0,0,"I",40,4,0,0,0,0,0,4,193124,1288000,8.58666666666667,2517793.3,NA,38.1,75.1,458.3,5715000,15.558604855211
"1260",1,2000,"Distribution Center",199000,332.4,143000,"C",5200000,918300,4281700,0,0,5,"I1",21087,37411,31666500,"F","0",0,0,"I",10,2,0,0,0,0,0,2,1e+05,4281700,21.5160804020101,5726120.8,33,61.8,173.7,713.5,12298200,16.3249634681703
"1261",1,1908,"Multifamily Housing",63000,1585.2,1,"E",6156400,401244,5755156,0,0,2,"CMX3",8769,14650,1292300,"F","0",0,0,"I",50,4,0,0,0,0,0,4,63000,5755156,91.3516825396825,2006245.8,77,31.8,100,230.1,2003400,14.5103562951598
"1262",1,1900,"Multifamily Housing",63358,1863.7,40000,"L",167900,16790,151110,0,0,4,"CMX3",0,0,0,"F","0",0,0,"I",0,4,0,0,0,0,0,4,1599,151110,2.385018466492,2060694.5,82,33.3,104.5,236.3,2109821.4,14.5621138573199
"1263",1,1860,"Multifamily Housing",59000,1346.4,2310000,"M",6440800,1053959,5386841,0,0,2,"CMX3",3450,7800,1755897,"F","0",0,0,"I",50,4,0,0,0,0,0,4,59000,5386841,91.3023898305085,1698868.9,80,28.8,90.4,194.8,1699200,14.3456681100298
