building_id,building_type,property_type_primary,zip,council_district_code,neighborhood,year_built,num_buildings,num_floors,gross_floor_area_total_SF,gross_floor_area_parking_SF,gross_floor_area_building_SF,property_types_all,property_type_first,gross_floor_area_property_type_first_SF,property_type_second,property_type_third,energy_star_score,site_eui_KBTUSF,weather_norm_site_eui_KBTUSF,source_eui_KBTUSF,weather_norm_source_eui_KBTUSF,total_site_energy_KBTU,weather_norm_total_site_energy_KBTU,steam_use_KBTU,electricity_KWH,electricity_KBTU,natural_gas_THERMS,natural_gas_KBTU,total_ghg_emissions_MTCO2e,ghg_intensity_KGCO2e,log_total_site_energy_KBTU
19831,Multifamily LR (1-4),Low-Rise Multifamily,98134,2,GREATER DUWAMISH,1980,1,4,59600,0,59600,Multifamily Housing,Multifamily Housing,59600,,,45,23.60000038,25.60000038,74.09999847,80.30000305,1406648.125,1523877.5,0,412264.9063,1406648,0,0,9.81,0.16,14.15672022
19832,Multifamily LR (1-4),Low-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,1978,1,4,40948,0,40948,"Multifamily Housing, Parking",Multifamily Housing,32170,Parking,,86,21.39999962,22.5,67.09999847,70.80000305,687953.6875,725346.6875,0,201627.7031,687954,0,0,4.8,0.12,13.4414768
19833,NonResidential,University,98121,7,DOWNTOWN,1992,1,2,28923,0,28923,College/University,College/University,28800,,,1,15.30000019,17.70000076,28.70000076,31.79999924,439311.9063,508430.5938,0,51221.5,174768,2645.440186,264544,15.27,0.53,12.99296493
19835,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1992,0,7,65210,0,65210,"Multifamily Housing, Parking",Multifamily Housing,56635,Parking,,97,47.79999924,50,99.09999847,101.3000031,2709973.75,2831134.75,0,387657,1322686,13872.87988,1387288,82.9,1.27,14.81244951
19836,NonResidential,University,98121,7,DOWNTOWN,1928,1,3,21600,0,21600,College/University,College/University,21600,,,1,15,16.60000038,38.5,41.79999924,323739.4063,359207.1875,0,69034.70313,235546,881.9299927,88193,6.33,0.29,12.68769417
19839,Multifamily LR (1-4),Low-Rise Multifamily,98101,7,EAST,1925,1,3,21712,0,21712,Multifamily Housing,Multifamily Housing,21712,,,95,56.40000153,62,91.5,98.69999695,1224685.125,1346638.75,0,98205.79688,335078,8896.070313,889607,49.58,2.28,14.01819433
19841,Multifamily MR (5-9),Mid-Rise Multifamily,98101,7,EAST,1908,1,5,53232,0,53232,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,39530,Retail Store,Parking,1,37.09999847,38.90000153,91.09999847,95,1759518.5,1842865.875,0,346086,1180845,5786.730469,578673,38.97,0.73,14.38055075
19845,NonResidential,Retail Store,98105,4,NORTHEAST,1996,1,1,25735,0,25735,Retail Store,Retail Store,25691,,,83,45.5,48.5,125.4000015,128.5,1169394.875,1245673,0,279512,953695,2157,215700,18.1,0.7,13.97199697
19846,Multifamily LR (1-4),Low-Rise Multifamily,98105,4,NORTHEAST,1984,1,4,57856,0,57856,Multifamily Housing,Multifamily Housing,59742,,,57,28,29.79999924,88.09999847,93.69999695,1675510.875,1782454.25,0,491064.0938,1675511,0,0,11.68,0.2,14.33162868
19847,NonResidential,Retail Store,98105,4,NORTHEAST,1956,1,2,25862,0,25862,"Other, Retail Store",Retail Store,25562,Other,,15,185.6999969,184.3000031,371.6000061,367.2000122,4801472,4765879,0,640540.125,2185523,26159.49023,2615949,154.17,5.96,15.3844331
19848,NonResidential,Retail Store,98105,4,NORTHEAST,2003,1,2,49965,0,49965,"Other, Retail Store",Retail Store,47465,Other,,83,67.59999847,68.5,206.8000031,207.8000031,3377209.75,3424428,0,951698.8125,3247196,1300.129883,130013,29.54,0.59,15.03256041
19849,Multifamily LR (1-4),Low-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,1981,1,3,53698,0,53698,"Multifamily Housing, Parking",Multifamily Housing,53698,Parking,,99,19,20.79999924,59.5,65.30000305,1018111,1116648.75,0,298391.1875,1018111,0,0,7.1,0.13,13.83345951
19851,Multifamily MR (5-9),Mid-Rise Multifamily,98104,7,DOWNTOWN,1911,1,6,23338,0,23338,"Food Service, Multifamily Housing",Multifamily Housing,29100,Food Service,,61,64.80000305,71.40000153,110.5999985,117.5999985,2050861.125,2259986,0,188762.2969,644057,14068.04004,1406804,79.21,3.39,14.53377032
19852,Multifamily MR (5-9),Mid-Rise Multifamily,98104,7,DOWNTOWN,1900,1,6,39594,0,39594,"Multifamily Housing, Retail Store",Multifamily Housing,34137,Retail Store,,74,25.29999924,26.79999924,58.40000153,63.29999924,999856,1060662.625,0,177188.0938,604566,3952.899902,395290,25.21,0.64,13.81536655
19853,NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,1929,1,2,20028,0,20028,Office,Office,20028,,,97,25.60000038,27.5,65.59999847,67.90000153,511797.4063,550668.125,151742.5,105526.1016,360055,0,0,14.22,0.71,13.14568413
19854,Multifamily HR (10+),High-Rise Multifamily,98104,7,DOWNTOWN,1906,1,10,65535,0,65535,"Multifamily Housing, Restaurant, Retail Store",Multifamily Housing,51096,Retail Store,Restaurant,1,57.90000153,60.29999924,146.8000031,153.5,3245772,3380476.5,1014571.688,653927.3125,2231200,0,0,93.87,1.43,14.99286378
19855,NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,1900,1,7,23622,0,23622,"Office, Restaurant",Office,26195,Restaurant,,4,19.39999962,20.20000076,51.20000076,52,552007.5,575362.5,0,123050.5,419848,1321.589966,132159,9.95,0.42,13.22131691
19856,NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,1902,1,3,23563,0,23563,"Office, Restaurant",Office,20183,Restaurant,,66,37.5,37.5,117.6999969,117.6999969,883197.6875,883197.6875,0,258850.4063,883198,0,0,6.16,0.26,13.69130434
19857,NonResidential,Mixed Use Property,98104,7,DOWNTOWN,1903,1,3,28600,0,28600,"Office, Restaurant, Retail Store",Office,12000,Retail Store,Restaurant,1,40.90000153,44.90000153,99,103.1999969,1062722.625,1167559.75,0,204504.2969,697769,3649.539795,364954,24.25,0.85,13.87634469
19858,NonResidential,Mixed Use Property,98104,7,DOWNTOWN,1978,1,2,38539,12379,26160,"Office, Parking, Retail Store",Retail Store,15549,Parking,Office,53,83.59999847,86,262.3999939,270,2186018.5,2249630.25,0,640685.3125,2186018,0,0,15.24,0.4,14.59759241
19860,NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,1906,1,5,26840,0,26840,Office,Office,29040,,,19,68.5,68.80000305,215.1000061,216,1989287,1997288.75,0,583026.625,1989287,0,0,13.87,0.52,14.50328684
19861,NonResidential,Retail Store,98104,7,DOWNTOWN,1906,1,2,46800,0,46800,"Office, Retail Store",Retail Store,36019,Office,,87,26.60000038,26.60000038,83.5,83.5,1245187.5,1245187.5,0,364943.5,1245187,0,0,8.68,0.19,14.03479668
19862,NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,1979,1,3,63990,26640,37350,"Office, Parking",Office,39000,Parking,,49,53,53,166.1999969,166.1999969,2067352.5,2067352.5,0,604519.375,2062620,47.32000351,4732,14.63,0.23,14.54177936
19864,NonResidential,Small- and Mid-Sized Office,98121,7,DOWNTOWN,1908,1,3,28800,0,28800,"Non-Refrigerated Warehouse, Office, Other",Office,21600,Other,Non-Refrigerated Warehouse,48,38.40000153,40.70000076,95.5,97.90000153,1345025.75,1423579.25,0,270780.6875,923904,4211.220215,421122,28.81,1,14.11192372
19865,Multifamily LR (1-4),Low-Rise Multifamily,98121,7,DOWNTOWN,1900,1,3,23015,0,23015,"Multifamily Housing, Retail Store",Multifamily Housing,19132,Retail Store,,1,63.40000153,64.69999695,139.6999969,143.8999939,1458617.125,1489197.875,0,236208.7031,805944,6526.730469,652673,40.28,1.75,14.19299937
19870,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,2000,1,6,36676,0,36676,"Multifamily Housing, Office, Other - Lodging/Residential, Retail Store",Multifamily Housing,22129,Office,Retail Store,1,60.40000153,63.20000076,149.6000061,156.3999939,2214469.5,2316515.5,0,443201.0938,1512202,7022.67041,702267,47.84,1.3,14.61052343
19871,NonResidential,Small- and Mid-Sized Office,98121,7,DOWNTOWN,1954,1,3,33552,4968,28584,"Office, Parking",Office,26556,Parking,,75,63.90000153,68.40000153,117.8000031,122.5,1696978.75,1817034.125,0,188650,643674,10533.0498,1053305,60.43,1.8,14.34436002
19873,NonResidential,Retail Store,98121,7,DOWNTOWN,1931,1,2,26270,0,26270,Retail Store,Retail Store,26270,,,28,59.40000153,63.5,147,151.3000031,1560461.75,1667641.25,0,311870,1064100,4963.61377,496361,33.78,1.29,14.26049233
19874,NonResidential,Small- and Mid-Sized Office,98121,7,DOWNTOWN,1926,1,3,57620,7820,49800,"Office, Parking",Office,49800,Parking,,48,47.90000153,47.90000153,150.3999939,150.3999939,2385395,2385395,0,699119.1875,2385395,0,0,16.63,0.29,14.68487529
19875,Multifamily LR (1-4),Low-Rise Multifamily,98121,7,DOWNTOWN,1923,1,3,33440,0,33440,Multifamily Housing,Multifamily Housing,33440,,,34,98.40000153,104.5999985,130.1000061,136.6000061,3288836,3496803,0,125641.6016,428689,28601.46875,2860147,154.89,4.63,15.00604426
19876,NonResidential,Mixed Use Property,98121,7,DOWNTOWN,1954,1,2,28696,6080,22616,"Bank Branch, Other, Parking",Other,12960,Bank Branch,Parking,1,20.20000076,21.79999924,63.40000153,68.30000305,418348.5,450780.1875,0,122610.8984,418348,0,0,2.92,0.1,12.9440701
19878,NonResidential,Hotel,98121,7,DOWNTOWN,1990,1,5,57800,0,57800,Hotel,Hotel,57800,,,88,42.29999924,42.70000076,94.09999847,94.5,2443065.25,2466522.25,0,403117,1375435,10676.2998,1067630,66.29,1.15,14.70876406
19881,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1994,1,6,69590,0,69590,Multifamily Housing,Multifamily Housing,69590,,,99,60.20000076,63.5,109.5,113.5,4188660.5,4421346,0,451658.5938,1541059,26476.01172,2647601,151.36,2.18,15.24789155
19884,Multifamily HR (10+),High-Rise Multifamily,98121,7,DOWNTOWN,1990,1,26,321050,0,321050,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,226500,Parking,Swimming Pool,28,62.59999847,67.40000153,142.1999969,152,14168729,15275742,0,2431792.75,8297277,58714.51563,5871452,369.68,1.15,16.46654791
19885,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,2000,1,7,192077,0,192077,"Multifamily Housing, Parking",Multifamily Housing,142497,Parking,,100,25.60000038,26.60000038,80.30000305,83.5,3644982.25,3788892.75,0,1068283.125,3644982,0,0,25.41,0.13,15.10886205
19887,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,2008,1,7,203940,0,203940,"Multifamily Housing, Parking",Multifamily Housing,143183,Parking,,99,45.29999924,46.40000153,101.1999969,103.1999969,6485203,6641114.5,0,1076337.75,3672464,28127.38086,2812738,174.99,0.86,15.68503368
19889,Multifamily LR (1-4),Low-Rise Multifamily,98121,7,DOWNTOWN,1918,1,3,21284,0,21284,Multifamily Housing,Multifamily Housing,21284,,,96,36.90000153,38.59999847,77.90000153,81.90000153,785052.875,821100.375,0,117017.5,399264,3857.890381,385789,23.27,1.09,13.57350635
19890,Multifamily MR (5-9),Mid-Rise Multifamily,98102,7,DOWNTOWN,1908,1,5,48786,0,48786,"Multifamily Housing, Parking",Multifamily Housing,37367,Parking,,88,25.89999962,25.89999962,81.40000153,81.40000153,968698.3125,968698.3125,0,283909.1875,968698,0,0,6.75,0.14,13.7837085
19893,Multifamily MR (5-9),Mid-Rise Multifamily,98101,7,DOWNTOWN,2002,1,6,98222,0,98222,"Multifamily Housing, Other",Multifamily Housing,37924,Other,,83,45.09999847,46.09999847,107.5999985,110.5999985,2001936.5,2043683.25,0,374807.8125,1278844,7230.919922,723092,47.32,0.48,14.50962552
19894,NonResidential,Other,98101,7,DOWNTOWN,1955,1,2,31890,0,31890,Financial Office,Financial Office,31160,,,14,59.59999847,57.40000153,187.3000031,180.3000031,1858224.625,1788951.625,0,544614.375,1858224,0,0,12.95,0.41,14.43513209
19895,NonResidential,Small- and Mid-Sized Office,98101,7,DOWNTOWN,1925,1,2,44098,13660,30438,"Office, Parking",Office,25920,Parking,,51,55.59999847,58.79999924,141,143.8000031,1441900.5,1523175.125,450522.3125,290556.3125,991378,0,0,41.69,0.95,14.18147259
19896,NonResidential,Restaurant,98101,7,DOWNTOWN,1923,1,3,22381,0,22381,Restaurant,Restaurant,22381,,,1,157.8999939,162,288.8999939,292.1000061,3532966.5,3625967.75,0,386589.8125,1319044,22139.2207,2213922,126.78,5.66,15.07764844
19899,Multifamily HR (10+),High-Rise Multifamily,98101,7,DOWNTOWN,2001,1,31,538339,139826,398513,"Multifamily Housing, Parking",Multifamily Housing,538339,Parking,,44,42,45,95,98.90000153,22591288,24212986,0,3845287.5,13120121,94711.67188,9471167,594.48,1.1,16.9330749
19902,NonResidential,Retail Store,98121,7,DOWNTOWN,1925,1,1,24825,1263,23562,"Non-Refrigerated Warehouse, Retail Store",Retail Store,13940,Non-Refrigerated Warehouse,,1,18,19.89999962,41.59999847,43.59999847,439521.0938,485607.1875,0,77526.10156,264519,1750.020142,175002,11.14,0.45,12.99344099
19903,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1991,1,6,41030,0,41030,"Multifamily Housing, Parking",Multifamily Housing,25129,Parking,,67,45.20000076,48.59999847,112,119.8000031,1135172.25,1221338.125,0,227481,776165,3590.070068,359007,24.48,0.6,13.94229496
19904,Multifamily MR (5-9),Mid-Rise Multifamily,98109,7,DOWNTOWN,2002,1,6,41359,0,41359,"Fast Food Restaurant, Multifamily Housing, Retail Store",Multifamily Housing,37224,Retail Store,Fast Food Restaurant,1,72.59999847,76,137.6999969,141,2926089.5,3061112.5,0,347451.8125,1185506,17405.83984,1740584,100.71,2.44,14.88917745
19906,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1989,1,5,188715,0,188715,"Multifamily Housing, Parking, Restaurant, Swimming Pool",Multifamily Housing,113269,Parking,Restaurant,72,32.79999924,34.59999847,103.0999985,108.5999985,3834440,4038279.25,0,1123532.375,3833492,9.469999313,947,26.78,0.14,15.15953396
19907,Multifamily LR (1-4),Low-Rise Multifamily,98121,7,DOWNTOWN,1925,1,3,23989,0,23989,Multifamily Housing,Multifamily Housing,23989,,,60,28.60000038,30.89999962,89.69999695,97,684941.375,740745.6875,0,200744.7969,684941,0,0,4.77,0.2,13.43708853
19910,NonResidential,Medical Office,98121,7,DOWNTOWN,1952,1,4,26670,0,26670,Medical Office,Medical Office,26670,,,49,58.20000076,61.5,182.8999939,193.1999969,1553208.375,1640803.5,0,455209.5938,1553175,0.329999954,33,10.83,0.41,14.25583327
19911,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1991,1,6,41834,0,41834,"Multifamily Housing, Office, Parking",Multifamily Housing,29948,Parking,Office,1,33.59999847,35.09999847,105.5999985,110.4000015,1044220.625,1091417.25,0,306043.5,1044220,0,0,7.28,0.17,13.85878135
19913,Multifamily LR (1-4),Low-Rise Multifamily,98121,7,DOWNTOWN,1922,1,3,34060,0,34060,Multifamily Housing,Multifamily Housing,34060,,,87,64.5,71.09999847,90.5,97.5,2195828,2421341.5,0,109155,372437,18233.9082,1823391,99.44,2.92,14.60206975
19915,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1925,1,7,37300,0,37300,Multifamily Housing,Multifamily Housing,37300,,,43,48.5,52.79999924,113.3000031,125.4000015,1807738.25,1968193.25,0,326503,1114028,6937.100098,693710,44.61,1.2,14.40758704
19917,Nonresidential COS,Other,98121,7,DOWNTOWN,1922,1,2,37740,0,37740,Fire Station,Fire Station,38939,,,1,79.5,86.19999695,174.6999969,181.6999969,3095882,3356598,0,498054.5,1699362,13965.19922,1396520,86.02,2.28,14.9455834
19918,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1998,1,6,328947,0,328947,Multifamily Housing,Multifamily Housing,277950,,,79,29.60000038,30.79999924,89.59999847,93.09999847,8233527.5,8561209,0,2279957.25,7779214,4543.129883,454313,78.36,0.24,15.9237251
19919,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,2000,1,6,160141,40377,119764,Multifamily Housing,Multifamily Housing,132400,,,74,27.20000076,27.79999924,85.5,87.30000305,3603765.25,3680711,0,1056203,3603765,0,0,25.12,0.16,15.09748976
19920,Multifamily LR (1-4),Low-Rise Multifamily,98121,7,DOWNTOWN,1925,1,3,44736,0,44736,"Multifamily Housing, Parking",Multifamily Housing,40636,Parking,,83,59.09999847,63.79999924,89.09999847,94.09999847,2400507.25,2594218.75,0,154402.4063,526821,18736.85938,1873686,103.18,2.31,14.69119063
19921,Multifamily LR (1-4),Low-Rise Multifamily,98121,7,DOWNTOWN,1923,1,3,22400,0,22400,Multifamily Housing,Multifamily Housing,22400,,,55,33.20000076,36.20000076,104.3000031,113.8000031,743748.5,811901.5,0,217980.2031,743748,0,0,5.18,0.23,13.51945822
19922,Multifamily HR (10+),High-Rise Multifamily,98121,7,DOWNTOWN,1979,1,13,70200,0,70200,Multifamily Housing,Multifamily Housing,70200,,,91,53.29999924,56.90000153,167.3999939,178.6999969,3742915,3994183,0,1096985.5,3742915,0,0,26.09,0.37,15.13537528
19923,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1929,1,6,21840,0,21840,Multifamily Housing,Multifamily Housing,21840,,,96,40.79999924,43.29999924,84.40000153,92.19999695,890977.8125,945404.375,0,127341.8984,434491,4564.870117,456487,27.27,1.25,13.7000748
19924,Multifamily LR (1-4),Low-Rise Multifamily,98121,7,DOWNTOWN,1925,1,3,33880,0,33880,"Multifamily Housing, Parking",Multifamily Housing,27993,Parking,,63,78.69999695,89.80000305,112.5999985,124.1999969,2204161.25,2514939.25,0,117370.8984,400470,18036.91797,1803692,98.59,2.91,14.60585761
19925,Multifamily HR (10+),High-Rise Multifamily,98121,7,DOWNTOWN,1949,1,18,393841,67222,326619,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,302922,Retail Store,Parking,82,53.40000153,58.5,93.09999847,99,17431872,19111216,0,1696366.75,5788003,116438.6641,11643866,658.76,1.67,16.67381081
19926,NonResidential,Small- and Mid-Sized Office,98121,7,DOWNTOWN,1965,1,1,23752,0,23752,"Office, Parking, Retail Store",Office,14317,Retail Store,Parking,1,44.90000153,50.5,97.40000153,102.4000015,1067153.75,1199844.875,0,167367.4063,571058,4960.959961,496096,30.33,1.28,13.88050562
19927,NonResidential,Hotel,98121,7,DOWNTOWN,1967,1,4,44416,0,44416,Hotel,Hotel,52668,,,60,50.70000076,52,112.5999985,114.8000031,2669564.25,2736926.5,0,438318.5938,1495543,11740.20996,1174021,72.78,1.64,14.79742581
19930,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,2002,1,8,34080,0,34080,"Multifamily Housing, Other",Multifamily Housing,23580,Other,,1,35.90000153,36.90000153,98.30000305,100.9000015,1494727,1534880.625,0,352984.6875,1204384,2903.429932,290343,23.82,0.7,14.21745414
19931,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1994,1,8,224732,0,224732,"Multifamily Housing, Swimming Pool",Multifamily Housing,184567,Swimming Pool,,21,53.40000153,55.40000153,143.8000031,147.5,9851937,10229204,0,2270154.5,7745767,21061.68945,2106169,165.86,0.74,16.10317864
19932,Multifamily MR (5-9),Mid-Rise Multifamily,98121,7,DOWNTOWN,1914,1,6,62607,0,62607,"Multifamily Housing, Office",Multifamily Housing,53228,Office,,1,31.5,33.5,98.80000305,105.3000031,1827817.25,1948197.125,0,535702.625,1827817,0,0,12.74,0.2,14.41863305
19934,Multifamily LR (1-4),Low-Rise Multifamily,98102,3,EAST,1989,1,4,31702,0,31702,"Multifamily Housing, Parking",Multifamily Housing,26418,Parking,,1,9.699999809,10.39999962,30.39999962,32.70000076,255971.2031,275412,0,75020.89844,255971,0,0,1.78,0.06,12.45282023
19936,Multifamily LR (1-4),Low-Rise Multifamily,98102,3,EAST,1930,1,3,29765,0,29765,Multifamily Housing,Multifamily Housing,24742,,,54,52.90000153,59.40000153,79.09999847,86.19999695,1308348.5,1469579.125,0,81661.60156,278629,10297.19043,1029719,56.63,1.9,14.08427621
19946,Multifamily LR (1-4),Low-Rise Multifamily,98112,3,EAST,1928,1,4,27182,0,27182,"Multifamily Housing, Parking",Multifamily Housing,27182,Parking,,33,74.30000305,83,100.6999969,109.8000031,2019672.875,2256923.5,0,86314.39844,294505,17251.67969,1725168,93.68,3.45,14.51844611
19949,Multifamily LR (1-4),Low-Rise Multifamily,98199,7,MAGNOLIA / QUEEN ANNE,1969,1,4,22374,0,22374,Multifamily Housing,Multifamily Housing,22374,,,86,23.29999924,24.60000038,73.09999847,77.19999695,520765.8125,550147,0,152627.7031,520766,0,0,3.63,0.16,13.16305572
19956,Multifamily LR (1-4),Low-Rise Multifamily,98109,7,MAGNOLIA / QUEEN ANNE,1910,1,4,61802,0,61802,Multifamily Housing,Multifamily Housing,61802,,,59,63.20000076,67.80000305,164.8000031,177.8999939,3906967,4192671.5,0,853079,2910706,9962.610352,996261,73.2,1.18,15.17827193
19967,SPS-District K-12,K-12 School,98109,7,MAGNOLIA / QUEEN ANNE,2001,1,1,35805,0,35805,K-12 School,K-12 School,35805,,,4,12.10000038,12.10000038,27,27,431471.6875,431471.6875,0,72282.39844,246628,1848.439575,184844,11.54,0.32,12.97495717
19969,Multifamily LR (1-4),Low-Rise Multifamily,98125,5,North,2002,0,4,56473,0,56473,"Multifamily Housing, Retail Store",Multifamily Housing,26407,Retail Store,,62,37.79999924,39,118.8000031,122.4000015,1332591.5,1371976.25,0,390560.1875,1332591,0,0,9.29,0.16,14.1026361
19976,Multifamily MR (5-9),Mid-Rise Multifamily,98136,1,SOUTHWEST,1968,1,8,51490,0,51490,Multifamily Housing,Multifamily Housing,51490,,,101,28.79999924,30.29999924,68.69999695,72.59999847,1484853.75,1561564.75,0,277313.5,946194,5386.600098,538660,35.2,0.68,14.21082684
19986,Multifamily LR (1-4),Low-Rise Multifamily,98103,4,LAKE UNION,1987,1,4,45348,0,45348,"Multifamily Housing, Parking",Multifamily Housing,45348,Parking,,77,30.5,31.79999924,95.90000153,100,1384558.625,1444049.375,0,405790.9063,1384559,0,0,9.65,0.21,14.14089196
19988,Multifamily LR (1-4),Low-Rise Multifamily,98133,5,NORTHWEST,1966,1,4,31317,0,31317,Multifamily Housing,Multifamily Housing,31317,,,68,28.10000038,29.5,88.09999847,92.80000305,878927.8125,925086.875,0,257599,878928,0,0,6.13,0.2,13.68645805
19990,Multifamily MR (5-9),Mid-Rise Multifamily,98133,5,NORTHWEST,1969,1,5,99372,0,99372,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,99372,Parking,Swimming Pool,75,28.5,30.10000038,89.40000153,94.5,2828591,2991078.5,0,829012.5,2828591,0,0,19.72,0.2,14.85528927
19991,Multifamily LR (1-4),Low-Rise Multifamily,98133,5,NORTHWEST,1964,1,4,26744,0,26744,Multifamily Housing,Multifamily Housing,26744,,,94,23.20000076,24.70000076,73,77.40000153,621649.6875,659655.125,0,182195.0938,621650,0,0,4.33,0.16,13.34013201
19992,Multifamily LR (1-4),Low-Rise Multifamily,98133,5,NORTHWEST,1987,1,4,30060,0,30060,Multifamily Housing,Multifamily Housing,30070,,,85,23.10000038,24.10000038,72.5,75.80000305,694305.625,725707.375,0,203489.2969,694305,0,0,4.84,0.16,13.45066752
20000,NonResidential,Worship Facility,98103,6,Northwest,1928,1,2,45991,0,45991,Worship Facility,Worship Facility,45991,,,77,24.89999962,28.20000076,50.20000076,54.90000153,1145535.75,1297917.25,0,155049.5,529029,6165.070313,616507,36.43,0.79,13.95138299
20004,Multifamily MR (5-9),Mid-Rise Multifamily,98105,4,NORTHEAST,2002,1,5,119996,0,119996,"Multifamily Housing, Retail Store",Multifamily Housing,96540,Retail Store,,38,48.90000153,50.79999924,131.1999969,134.3999939,5073665,5270710.5,0,1161192.75,3961990,11116.75,1111675,86.66,0.72,15.43957399
20005,Multifamily LR (1-4),Low-Rise Multifamily,98105,4,NORTHEAST,1997,1,4,23794,0,23794,Multifamily Housing,Multifamily Housing,23794,,,46,24.10000038,25.29999924,75.80000305,79.40000153,574563,601792.375,0,168394.7969,574563,0,0,4.01,0.17,13.26136503
